,id,property_code,property_name,property_name_cn,attributes,annotation,category_code,crowd_stat,category_type,property_type,serial_number,simplified_attribute,source_relation,source_relation_term,source_relation_attribute,source_entity_attribute,create_user,create_time,modify_user,modify_time,del_stat,version_no,identify_type
1171,2101,1065040001b00002,level,等级,,,1051040000000001,0,0,0,13,0,,,,,admin,2024-06-04 14:37:45,guochengjie,2025-03-03 13:32:46,0,0,
1172,2102,10a515090010000b,type,管理类型,法院判决，交警罚款,,1095150900000007,0,0,0,1,0,,,,,test_user,2024-06-14 13:06:35,guochengjie,2025-03-03 13:32:46,0,0,
1173,2103,10a5150900200001,mode,管理方式,直接，间接,,1095150900000007,0,0,0,2,0,,,,,admin,2024-06-14 13:07:31,guochengjie,2025-03-03 13:32:46,0,0,
1174,2104,10a5110300c00009,type,管理类型,,,109511030000000b,0,0,0,1,0,,,,,admin,2024-06-14 13:08:21,guochengjie,2025-03-03 13:32:46,0,0,
1175,2105,10a5150900300004,regulatory_basis,依据条例,,,1095150900000007,0,0,0,3,0,,,,,test_user,2024-06-14 13:09:46,guochengjie,2025-03-03 13:32:46,0,0,
1176,2106,10a5150900400007,scope_of_authority,权限范畴,,,1095150900000007,0,0,0,4,0,,,,,admin,2024-06-14 13:10:04,guochengjie,2025-03-03 13:32:46,0,0,
1177,2107,10a515090050000a,frequency,管理频次,"一天一次, 每周一次",,1095150900000007,0,0,0,5,0,,,,,admin,2024-06-14 13:10:30,guochengjie,2025-03-03 13:32:46,0,0,
1178,2108,10a5150900600000,evaluation_result,效果评价,"效率高, 效果好, 效率低, 效果好",,1095150900000007,0,0,0,6,0,,,,,admin,2024-06-14 13:11:04,guochengjie,2025-03-03 13:32:46,0,0,
1179,2109,10a5150900700003,start_time,起始时间,,,1095150900000007,0,0,0,7,0,,,,,test_user,2024-06-14 13:11:16,guochengjie,2025-03-03 13:32:46,0,0,
1180,2110,10a5150900800006,duration,持续时长,,,1095150900000007,0,0,0,8,0,,,,,admin,2024-06-14 13:11:26,guochengjie,2025-03-03 13:32:46,0,0,
1181,2111,10a5150a00100001,type,服务类型,"咨询, 代理, 家政, 餐饮, 医护, 转运",,1095150a0000000a,0,0,0,0,0,,,,,admin,2024-06-14 13:38:50,guochengjie,2025-03-03 13:32:46,0,0,
1182,2112,10a5150a00200004,mode,服务方式,"线上咨询, 线下交谈, 实地走访",,1095150a0000000a,0,0,0,1,0,,,,,admin,2024-06-14 13:39:03,guochengjie,2025-03-03 13:32:46,0,0,
1183,2113,10a5150a00300007,time,服务时间,,,1095150a0000000a,0,0,0,2,0,,,,,admin,2024-06-14 13:39:16,guochengjie,2025-03-03 13:32:46,0,0,
1184,2114,10a5150a0040000a,duration,服务时长,,,1095150a0000000a,0,0,0,3,0,,,,,admin,2024-06-14 13:39:24,guochengjie,2025-03-03 13:32:46,0,0,
1185,2115,10a5150a00500000,price,服务价格,,,1095150a0000000a,0,0,0,5,0,,,,,admin,2024-06-14 13:39:36,guochengjie,2025-03-03 13:32:46,0,0,
1186,2116,10a5150a00600003,frequency,服务频次,,,1095150a0000000a,0,0,0,6,0,,,,,admin,2024-06-14 13:39:44,guochengjie,2025-03-03 13:32:46,0,0,
1187,2117,10a5150a00700006,tool,使用工具,,,1095150a0000000a,0,0,0,7,0,,,,,admin,2024-06-14 13:40:01,guochengjie,2025-03-03 13:32:46,0,0,
1188,2118,10a5150a00800009,evaluation_result,服务评价,,,1095150a0000000a,0,0,0,8,0,,,,,admin,2024-06-14 13:40:11,qidekang,2025-03-03 13:32:46,1,0,
1189,2119,10a5150a0090000c,resultant_product,结果产物,,,1095150a0000000a,0,0,0,9,0,,,,,admin,2024-06-14 13:40:35,guochengjie,2025-03-03 13:32:46,0,0,
1190,2120,10a5150a00a00002,service_status,服务状态,,,1095150a0000000a,0,0,0,10,0,,,,,admin,2024-06-14 13:40:47,guochengjie,2025-03-03 13:32:46,0,0,
1191,2121,10a5150a00b00005,service_content,服务内容,,,1095150a0000000a,0,0,0,11,0,,,,,test_user,2024-06-14 13:40:59,guochengjie,2025-03-18 11:04:21,0,0,
1192,2122,10a5140400c00002,validity_period,有效期限,,,1095140400000004,0,0,0,8,0,,,,,qidekang,2024-06-24 13:14:51,qidekang,2025-03-03 13:32:46,1,0,
1193,2123,10a5140400d00005,expiration_time,失效时间,,,1095140400000004,0,0,0,2,0,,,,,qidekang,2024-06-24 13:18:54,guochengjie,2025-03-03 13:32:46,0,0,
1194,2124,10a5150b00100004,student_tpye,学制类型,全日制，非全日制,,1095150b00000000,0,0,0,1,0,,,,,qidekang,2024-06-25 13:21:13,guochengjie,2025-04-07 12:56:07,1,0,
1195,2125,10a5150b00200007,admission_time,入学时间,,,1095150b00000000,0,0,0,2,0,,,,,qidekang,2024-06-25 13:21:46,guochengjie,2025-04-07 12:56:10,1,0,
1196,2126,10a5150b0030000a,graduation_time,毕业时间,,,1095150b00000000,0,0,0,3,0,,,,,qidekang,2024-06-25 13:22:08,guochengjie,2025-04-07 12:56:12,1,0,
1197,2127,10a5150b00400000,admission_method,入学方式,,,1095150b00000000,0,0,0,4,0,,,,,qidekang,2024-06-25 13:22:29,guochengjie,2025-04-07 12:56:14,1,0,
1198,2128,10a5150b00500003,grade,年级,,,1095150b00000000,0,0,0,7,0,,,,,qidekang,2024-06-25 13:22:53,guochengjie,2025-04-07 12:56:17,1,0,
1199,2129,10a5150b00600006,academic_performance,学业成绩,,,1095150b00000000,0,0,0,8,0,,,,,qidekang,2024-06-25 13:23:07,guochengjie,2025-04-07 12:56:47,1,0,
1200,2130,10a5150b00700009,entry_requirements,入学要求,,,1095150b00000000,0,0,0,5,0,,,,,qidekang,2024-06-25 13:24:04,guochengjie,2025-04-07 12:56:45,1,0,
1201,2131,10a5150b0080000c,education_status,教育状态,,,1095150b00000000,0,0,0,9,0,,,,,qidekang,2024-06-25 13:24:18,guochengjie,2025-04-07 12:56:49,1,0,
1202,2132,10a5150b00900002,duration,学制时长,4年制，5年制,,1095150b00000000,0,0,0,6,0,,,,,qidekang,2024-06-25 13:25:51,guochengjie,2025-04-07 12:56:53,1,0,
1203,2133,106502000160000b,level,等级,国家级，省级，地市级，区县级，街道级，社区级,,105102000000000c,0,0,0,5,0,,,,,test_user,2024-07-03 09:08:16,qidekang,2025-03-03 13:32:46,0,0,
1204,2134,10a524040010000b,type,关联类型,,,1095240400000007,0,0,0,999,0,,,,,qidekang,2024-08-11 23:50:43,test_user,2025-03-03 13:32:46,0,0,
1205,2135,10a5240400200001,correlation,关联程度,直接关联、间接关联,,1095240400000007,0,0,0,999,0,,,,,qidekang,2024-08-11 23:51:20,test_user,2025-03-03 13:32:46,0,0,
1206,2136,10a5240400300004,start_time,开始时间,,,1095240400000007,0,0,0,999,0,,,,,qidekang,2024-08-11 23:52:02,test_user,2025-03-03 13:32:46,0,0,
1207,2137,10a5240400400007,end_time,结束时间,,,1095240400000007,0,0,0,999,0,,,,,qidekang,2024-08-11 23:52:12,test_user,2025-03-03 13:32:46,0,0,
1208,2138,10a524040050000a,duration,持续时长,,,1095240400000007,0,0,0,999,0,,,,,qidekang,2024-08-11 23:52:22,test_user,2025-03-03 13:32:46,0,0,
1209,2139,10a5240400600000,associated_status,关联状态,,,1095240400000007,0,0,0,999,0,,,,,qidekang,2024-08-11 23:52:36,test_user,2025-03-03 13:32:46,0,0,
1210,2140,1065020001700001,location,位置,经度，纬度，海拔等,,105102000000000c,0,0,0,10,0,,,,,test_user,2024-07-08 02:13:18,qidekang,2025-03-03 13:32:46,0,0,
1211,2141,1061050000400002,opening_hours,营业时间,,,1051050000000002,0,0,0,9,0,,,,,qidekang,2024-12-05 16:19:33,qidekang,2025-03-03 13:32:46,1,0,
1212,2142,10a5150400d00006,type,授予类型,"现金, 股票, 职级晋升, 社会褒奖, 权威头衔",,1095150400000005,0,0,0,1,0,,,,,test_user,2025-01-18 02:57:22,baishumeng,2025-03-13 17:05:37,0,0,
1213,2143,10a5110101000002,payment_method,付款方式,,,1095110100000005,0,0,0,12,0,,,,,qidekang,2025-02-11 12:08:31,qidekang,2025-03-03 13:32:46,0,0,
1214,2144,10a5520800100004,start_time,开始时间,,,1095520800000000,0,0,0,0,0,,,,,test_user,2025-02-13 10:19:56,guochengjie,2025-03-03 13:32:46,0,0,
1215,2145,10a5520800200007,duration,经营时长,,,1095520800000000,0,0,0,2,0,,,,,qidekang,2025-02-13 10:20:25,guochengjie,2025-03-03 13:32:46,0,0,
1216,2146,10a552080030000a,mode,经营方式,,,1095520800000000,0,0,0,3,0,,,,,qidekang,2025-02-13 10:20:48,guochengjie,2025-03-03 13:32:46,0,0,
1217,2147,10a5520800400000,business_indicators,经营指标,GDP，GDP增长率，CPI等,,1095520800000000,0,0,0,4,0,,,,,test_user,2025-02-13 10:21:34,guochengjie,2025-03-03 13:32:46,0,0,
1218,2148,10a5520800500003,management_status,经营状态,,,1095520800000000,0,0,0,5,0,,,,,qidekang,2025-02-13 10:22:26,baishumeng,2025-03-03 13:32:46,1,0,
1219,2149,10a5520800600006,type,经营类型,,,1095520800000000,0,0,0,6,0,,,,,qidekang,2025-02-13 10:24:07,guochengjie,2025-03-03 13:32:46,0,0,
1220,2154,1061040000400001,test,test,,,1051040000000001,0,0,0,999,0,,,,,qidekang,2025-02-13 10:45:21,qidekang,2025-03-03 13:32:46,1,0,
1221,2159,106101000040000b,test2,test2,,,105101000000000b,0,0,0,999,0,,,,,qidekang,2025-02-13 10:46:35,qidekang,2025-03-03 13:32:46,1,0,
1222,2160,10a5520800700009,state,经营状态,"正常经营,停止经营",,1095520800000000,0,0,0,7,0,,,,,guochengjie,2025-02-13 11:06:02,guochengjie,2025-03-03 13:32:46,0,0,
1223,2161,10a552080080000c,end_time,结束时间,,,1095520800000000,0,0,0,1,0,,,,,guochengjie,2025-02-13 11:14:53,guochengjie,2025-03-03 13:32:46,0,0,
1224,2162,10a5520800900002,social_influence,社会影响,"税收贡献,就业岗位,环境影响",,1095520800000000,0,0,0,999,0,,,,,test_user,2025-02-13 11:16:35,guochengjie,2025-03-03 13:32:46,0,0,
1225,2163,10a5150900900009,organization_user_jurisdiction_id,编号,,,1095150900000007,0,1,1,0,0,,,,,test_user,2025-02-13 13:44:34,guochengjie,2025-03-03 13:32:36,0,0,
1226,2164,10a5150b00a00005,organization_user_education_id,编号,,,1095150b00000000,0,1,1,0,0,,,,,test_user,2025-02-13 13:45:30,guochengjie,2025-04-07 12:56:57,1,0,
1227,2165,10a5150a00c00008,organization_user_service_id,编号,,,1095150a0000000a,0,1,1,4,0,,,,,test_user,2025-02-13 13:46:52,guochengjie,2025-03-03 13:32:36,0,0,
1228,2166,10a5240400700003,region_object_associated_id,编号,,,1095240400000007,0,1,1,999,0,,,,,guochengjie,2025-02-13 13:48:13,test_user,2025-03-03 13:32:36,0,0,
1229,2167,10a5520800a00005,organization_region_management_id,编号,,,1095520800000000,0,1,1,999,0,,,,,guochengjie,2025-02-13 13:49:56,test_user,2025-03-03 13:32:36,0,0,
1230,2168,10a5140c00100006,user_object_sensation_id,编号,,,1095140c00000002,0,1,1,0,0,,,,,guochengjie,2025-02-13 17:27:47,guochengjie,2025-03-03 13:32:36,0,0,
1231,2169,10a5140c00200009,sensation_status,感知状态,,,1095140c00000002,0,0,0,1,0,,,,,guochengjie,2025-02-13 17:29:05,guochengjie,2025-03-03 13:32:46,0,0,
1232,2170,10a5140c0030000c,duration,耗费时长,,,1095140c00000002,0,0,0,3,0,,,,,guochengjie,2025-02-13 17:37:41,guochengjie,2025-03-03 13:32:46,0,0,
1233,2171,10a5140c00400002,type,感知类型,主动、被动,,1095140c00000002,0,0,0,5,0,,,,,test_user,2025-02-13 17:37:52,guochengjie,2025-03-03 13:32:46,0,0,
1234,2172,10a5140c00500005,method,感知方式,远程、接触,,1095140c00000002,0,0,0,6,0,,,,,guochengjie,2025-02-13 17:41:45,guochengjie,2025-03-03 13:32:46,0,0,
1235,2173,10a5140c00600008,agent,感知目的,,,1095140c00000002,0,0,0,7,0,,,,,test_user,2025-02-13 17:41:58,guochengjie,2025-03-03 13:32:46,0,0,
1236,2174,10a5140c0070000b,result,结果,,,1095140c00000002,0,0,0,8,0,,,,,guochengjie,2025-02-13 17:42:05,guochengjie,2025-03-03 13:32:46,0,0,
1237,2175,10a5140c00800001,cost,成本,,,1095140c00000002,0,0,0,9,0,,,,,guochengjie,2025-02-13 17:42:57,guochengjie,2025-03-03 13:32:46,0,0,
1238,2176,10a5140c00900004,start_time,发生时间,,,1095140c00000002,0,0,0,2,0,,,,,test_user,2025-02-13 17:43:06,guochengjie,2025-03-03 13:32:46,0,0,
1239,2177,10a5240500100001,object_region_perception_id,编号,,,109524050000000a,0,1,1,0,0,,,,,guochengjie,2025-02-13 17:45:18,guochengjie,2025-03-03 13:32:36,0,0,
1240,2178,10a5240500200004,perception_status,感知状态,,,109524050000000a,0,0,0,1,0,,,,,guochengjie,2025-02-13 17:45:27,guochengjie,2025-03-03 13:32:46,0,0,
1241,2179,10a5240500300007,duration,耗费时长,,,109524050000000a,0,0,0,3,0,,,,,guochengjie,2025-02-13 17:45:42,guochengjie,2025-03-03 13:32:46,0,0,
1242,2180,10a524050040000a,type,感知类型,,,109524050000000a,0,0,0,5,0,,,,,guochengjie,2025-02-13 17:46:37,guochengjie,2025-03-03 13:32:46,0,0,
1243,2181,10a5240500500000,method,感知方式,远程、接触,,109524050000000a,0,0,0,6,0,,,,,test_user,2025-02-13 17:47:01,guochengjie,2025-03-03 13:32:46,0,0,
1244,2182,10a5240500600003,agent,感知目的,数据获取、设备操作,,109524050000000a,0,0,0,7,0,,,,,guochengjie,2025-02-13 17:57:33,guochengjie,2025-03-03 13:32:46,0,0,
1245,2183,10a5240500700006,result,结果,,,109524050000000a,0,0,0,8,0,,,,,guochengjie,2025-02-13 17:57:43,guochengjie,2025-03-03 13:32:46,0,0,
1246,2184,10a5240500800009,cost,成本,,,109524050000000a,0,0,0,9,0,,,,,guochengjie,2025-02-13 17:57:53,guochengjie,2025-03-03 13:32:46,0,0,
1247,2185,10a524050090000c,time,发生时间,,,109524050000000a,0,0,0,2,0,,,,,guochengjie,2025-02-13 17:58:29,guochengjie,2025-03-03 13:32:46,0,0,
1248,2186,10a555070080000c,content,申报内容,,,1095550700000000,0,0,0,999,0,,,,,guochengjie,2025-02-14 11:09:14,test_user,2025-03-03 13:32:46,0,0,
1249,2187,10a5150800a00009,content,申报内容,,,1095150800000004,0,0,0,9,0,,,,,guochengjie,2025-02-14 11:11:19,qidekang,2025-03-03 13:32:46,0,0,
1250,2188,10a5120500e00009,end_time,终止时间,,,1095120500000005,0,0,0,9,0,,,,,test_user,2025-02-14 11:11:42,qidekang,2025-03-03 13:32:46,0,0,
1251,2189,1061030000400000,participant_number,参与人数,,,1051030000000000,0,0,0,999,0,,,,,guochengjie,2025-02-14 11:23:25,qidekang,2025-03-03 13:32:46,1,0,
1252,2195,10a5150800b0000c,result,申报结果,,,1095150800000004,0,0,0,10,0,,,,,guochengjie,2025-02-14 14:37:39,qidekang,2025-03-03 13:32:46,0,0,
1253,2197,10a5550700900002,result,申报结果,,,1095550700000000,0,0,0,999,0,,,,,guochengjie,2025-02-14 14:41:54,test_user,2025-03-03 13:32:46,0,0,
1254,2199,106102000040000c,shape,形状,,,105102000000000c,0,0,0,11,0,,,,,guochengjie,2025-02-26 17:52:35,qidekang,2025-03-03 13:32:46,1,0,
1255,2203,10a5240200900003,test,测试,,,1095240200000001,0,0,0,999,0,,,,,guochengjie,2025-02-27 15:35:42,guochengjie,2025-03-03 13:32:46,1,0,
1256,2204,10a5550100c00006,state,状态,,,1095550100000008,0,0,0,999,0,,,,,guochengjie,2025-02-27 15:36:23,guochengjie,2025-03-03 13:32:46,1,0,
1257,2205,1065050001b00003,staff_ratio,人员比例,,,1051050000000002,0,0,0,12,0,,,,,qidekang,2025-02-27 16:05:33,qidekang,2025-03-03 13:32:46,0,0,
1258,2206,1065050001c00006,opening_hours,工作时间,,,1051050000000002,0,0,0,13,0,,,,,test_user,2025-02-27 16:07:49,guochengjie,2025-03-05 18:54:01,0,0,
1259,2207,1065030001a0000b,number_of_participants,参与人数,,简化属性，人事参与，人员数量,1051030000000000,0,0,0,21,1,109513020000000a,1096130220002000,,1069010000300002,test_user,2025-02-27 16:09:12,guochengjie,2025-03-05 14:09:53,0,0,
1260,2208,1065020001800004,shape,形状,地域轮廓，外包边界，线路描述，途径线路，经纬度序列,,105102000000000c,0,0,0,11,0,,,,,test_user,2025-02-27 17:18:38,qidekang,2025-03-03 13:32:46,0,0,
1261,2209,10a5110d00100006,user_user_evaluation_id,编号,,,1095110d00000002,0,1,1,0,0,,,,,guochengjie,2025-02-27 18:04:22,guochengjie,2025-03-03 13:32:36,0,0,
1262,2210,10a5110d00200009,evaluation_type,评价类型,,,1095110d00000002,0,0,0,1,0,,,,,guochengjie,2025-02-27 18:04:56,guochengjie,2025-03-03 13:32:46,0,0,
1263,2211,10a5110d0030000c,evaluation_status,评价状态,,,1095110d00000002,0,0,0,2,0,,,,,guochengjie,2025-02-27 18:05:07,guochengjie,2025-03-03 13:32:46,0,0,
1264,2212,10a5110d00400002,evaluation_result,评价结果,,,1095110d00000002,0,0,0,5,0,,,,,guochengjie,2025-02-27 18:05:24,guochengjie,2025-03-03 13:32:46,0,0,
1265,2213,10a5110d00500005,evaluation_content,评价内容,"质量高, 态度好, 效率高, 质量低, 态度差, 效率低",,1095110d00000002,0,0,0,6,0,,,,,test_user,2025-02-27 18:06:14,guochengjie,2025-03-03 13:32:46,0,0,
1266,2214,10a5110d00600008,evaluation_reliability,评价可信度,,,1095110d00000002,0,0,0,7,0,,,,,guochengjie,2025-02-27 18:06:40,guochengjie,2025-03-03 13:32:46,1,0,
1267,2215,10a5110d0070000b,evaluation_dimension,评价维度,,,1095110d00000002,0,0,0,8,0,,,,,guochengjie,2025-02-27 18:07:22,guochengjie,2025-03-03 13:32:46,0,0,
1268,2216,10a5110d00800001,evaluation_basis,评价依据,,,1095110d00000002,0,0,0,9,0,,,,,guochengjie,2025-02-27 18:08:18,guochengjie,2025-03-03 13:32:46,0,0,
1269,2217,10a5110d00900004,evaluation_impact,评价影响,,,1095110d00000002,0,0,0,10,0,,,,,guochengjie,2025-02-27 18:09:07,guochengjie,2025-03-03 13:32:46,0,0,
1270,2218,10a5110d00a00007,evaluation_reason,评价原因,,,1095110d00000002,0,0,0,11,0,,,,,guochengjie,2025-02-27 18:10:19,guochengjie,2025-03-03 13:32:46,0,0,
1271,2219,10a5150c00100007,user_organization_evaluation_id,编号,,,1095150c00000003,0,1,1,0,0,,,,,guochengjie,2025-02-27 18:11:13,guochengjie,2025-03-03 13:32:36,0,0,
1272,2220,1065040001c00005,expiration_date,过期时间,,简化属性，组织物生产，过期时间,1051040000000001,0,0,0,2,1,1095540100000007,1096540110001000,10a5540100f00001,,test_user,2025-02-27 18:11:58,guochengjie,2025-03-05 15:29:31,0,0,
1273,2221,10a5150c0020000a,evaluation_time,评价时间,,,1095150c00000003,0,0,0,1,0,,,,,guochengjie,2025-02-27 18:12:24,guochengjie,2025-03-03 13:32:46,0,0,
1274,2222,10a5150c00300000,evaluation_type,评价类型,,,1095150c00000003,0,0,0,3,0,,,,,guochengjie,2025-02-27 18:12:33,guochengjie,2025-03-03 13:32:46,0,0,
1275,2223,10a5150c00400003,evaluation_status,评价状态,,,1095150c00000003,0,0,0,4,0,,,,,guochengjie,2025-02-27 18:12:41,guochengjie,2025-03-03 13:32:46,0,0,
1276,2224,10a5150c00500006,evaluation_result,评价结果,,,1095150c00000003,0,0,0,5,0,,,,,guochengjie,2025-02-27 18:12:50,guochengjie,2025-03-03 13:32:46,0,0,
1277,2225,10a5150c00600009,evaluation_content,评价内容,,,1095150c00000003,0,0,0,6,0,,,,,guochengjie,2025-02-27 18:12:56,guochengjie,2025-03-03 13:32:46,0,0,
1278,2226,10a5150c0070000c,evaluation_reliability,评价可信度,,,1095150c00000003,0,0,0,7,0,,,,,guochengjie,2025-02-27 18:13:03,guochengjie,2025-03-03 13:32:46,1,0,
1279,2227,10a5150c00800002,evaluation_dimension,评价维度,,,1095150c00000003,0,0,0,8,0,,,,,guochengjie,2025-02-27 18:13:11,guochengjie,2025-03-03 13:32:46,0,0,
1280,2228,10a5150c00900005,evaluation_basis,评价依据,,,1095150c00000003,0,0,0,9,0,,,,,guochengjie,2025-02-27 18:13:20,guochengjie,2025-03-03 13:32:46,0,0,
1281,2229,10a5150c00a00008,evaluation_impact,评价影响,,,1095150c00000003,0,0,0,10,0,,,,,guochengjie,2025-02-27 18:13:27,guochengjie,2025-03-03 13:32:46,0,0,
1282,2230,10a5150c00b0000b,evaluation_reason,评价原因,,,1095150c00000003,0,0,0,11,0,,,,,guochengjie,2025-02-27 18:13:34,guochengjie,2025-03-03 13:32:46,0,0,
1283,2231,10a5120b00100001,user_region_evaluation_id,编号,,,1095120b0000000a,0,1,1,0,0,,,,,test_user,2025-02-27 18:14:11,guochengjie,2025-03-03 13:32:36,0,0,
1284,2232,10a5120b00200004,evaluation_time,评价时间,,,1095120b0000000a,0,0,0,1,0,,,,,guochengjie,2025-02-27 18:14:23,guochengjie,2025-03-03 13:32:46,0,0,
1285,2233,10a5120b00300007,evaluation_type,评价类型,,,1095120b0000000a,0,0,0,3,0,,,,,guochengjie,2025-02-27 18:14:37,guochengjie,2025-03-03 13:32:46,0,0,
1286,2234,10a5120b0040000a,evaluation_status,评价状态,,,1095120b0000000a,0,0,0,4,0,,,,,guochengjie,2025-02-27 18:14:44,guochengjie,2025-03-03 13:32:46,0,0,
1287,2235,10a5120b00500000,evaluation_result,评价结果,合法，违法；优，良，可，差等,,1095120b0000000a,0,0,0,5,0,,,,,test_user,2025-02-27 18:14:51,guochengjie,2025-03-03 13:32:46,0,0,
1288,2236,10a5120b00600003,evaluation_content,评价内容,,,1095120b0000000a,0,0,0,6,0,,,,,guochengjie,2025-02-27 18:14:58,guochengjie,2025-03-03 13:32:46,0,0,
1289,2237,10a5120b00700006,evaluation_reliability,评价可信度,,,1095120b0000000a,0,0,0,7,0,,,,,guochengjie,2025-02-27 18:15:06,guochengjie,2025-03-03 13:32:46,1,0,
1290,2238,10a5120b00800009,evaluation_dimension,评价维度,,,1095120b0000000a,0,0,0,8,0,,,,,guochengjie,2025-02-27 18:15:13,guochengjie,2025-03-03 13:32:46,0,0,
1291,2239,10a5120b0090000c,evaluation_basis,评价依据,,,1095120b0000000a,0,0,0,9,0,,,,,guochengjie,2025-02-27 18:15:22,guochengjie,2025-03-03 13:32:46,0,0,
1292,2240,10a5120b00a00002,evaluation_impact,评价影响,,,1095120b0000000a,0,0,0,10,0,,,,,guochengjie,2025-02-27 18:15:30,guochengjie,2025-03-03 13:32:46,0,0,
1293,2241,10a5120b00b00005,evaluation_reason,评价原因,,,1095120b0000000a,0,0,0,11,0,,,,,guochengjie,2025-02-27 18:15:37,guochengjie,2025-03-03 13:32:46,0,0,
1294,2242,10a5130800100006,user_event_evaluation_id,编号,,,1095130800000002,0,1,1,0,0,,,,,guochengjie,2025-02-27 18:16:13,guochengjie,2025-03-03 13:32:36,0,0,
1295,2243,10a5130800200009,evaluation_time,评价时间,,,1095130800000002,0,0,0,1,0,,,,,guochengjie,2025-02-27 18:16:20,guochengjie,2025-03-03 13:32:46,0,0,
1296,2244,10a513080030000c,evaluation_type,评价类型,,,1095130800000002,0,0,0,3,0,,,,,guochengjie,2025-02-27 18:16:30,guochengjie,2025-03-03 13:32:46,0,0,
1297,2245,10a5130800400002,evaluation_status,评价状态,,,1095130800000002,0,0,0,4,0,,,,,guochengjie,2025-02-27 18:16:39,guochengjie,2025-03-03 13:32:46,0,0,
1298,2246,10a5130800500005,evaluation_result,评价结果,,,1095130800000002,0,0,0,5,0,,,,,guochengjie,2025-02-27 18:16:49,guochengjie,2025-03-03 13:32:46,0,0,
1299,2247,10a5130800600008,evaluation_content,评价内容,,,1095130800000002,0,0,0,6,0,,,,,guochengjie,2025-02-27 18:16:56,guochengjie,2025-03-03 13:32:46,0,0,
1300,2248,10a513080070000b,evaluation_reliability,评价可信度,,,1095130800000002,0,0,0,7,0,,,,,guochengjie,2025-02-27 18:17:04,guochengjie,2025-03-03 13:32:46,1,0,
1301,2249,10a5130800800001,evaluation_dimension,评价维度,,,1095130800000002,0,0,0,8,0,,,,,guochengjie,2025-02-27 18:17:11,guochengjie,2025-03-03 13:32:46,0,0,
1302,2250,10a5130800900004,evaluation_basis,评价依据,,,1095130800000002,0,0,0,9,0,,,,,guochengjie,2025-02-27 18:17:18,guochengjie,2025-03-03 13:32:46,0,0,
1303,2251,10a5130800a00007,evaluation_impact,评价影响,,,1095130800000002,0,0,0,10,0,,,,,guochengjie,2025-02-27 18:17:24,guochengjie,2025-03-03 13:32:46,0,0,
1304,2252,10a5130800b0000a,evaluation_reason,评价原因,,,1095130800000002,0,0,0,11,0,,,,,guochengjie,2025-02-27 18:17:32,guochengjie,2025-03-03 13:32:46,0,0,
1305,2253,10a5140d00100009,user_object_evaluation_id,编号,,,1095140d00000005,0,1,1,0,0,,,,,guochengjie,2025-02-27 18:17:55,guochengjie,2025-03-03 13:32:36,0,0,
1306,2254,10a5140d0020000c,evaluation_time,评价时间,,,1095140d00000005,0,0,0,1,0,,,,,guochengjie,2025-02-27 18:18:07,guochengjie,2025-03-03 13:32:46,0,0,
1307,2255,10a5140d00300002,evaluation_type,评价类型,,,1095140d00000005,0,0,0,3,0,,,,,guochengjie,2025-02-27 18:18:14,guochengjie,2025-03-03 13:32:46,0,0,
1308,2256,10a5140d00400005,evaluation_status,评价状态,,,1095140d00000005,0,0,0,4,0,,,,,guochengjie,2025-02-27 18:18:21,guochengjie,2025-03-03 13:32:46,0,0,
1309,2257,10a5140d00500008,evaluation_result,评价结果,,,1095140d00000005,0,0,0,5,0,,,,,guochengjie,2025-02-27 18:18:29,guochengjie,2025-03-03 13:32:46,0,0,
1310,2258,10a5140d0060000b,evaluation_content,评价内容,,,1095140d00000005,0,0,0,6,0,,,,,guochengjie,2025-02-27 18:18:34,guochengjie,2025-03-03 13:32:46,0,0,
1311,2259,10a5140d00700001,evaluation_reliability,评价可信度,,,1095140d00000005,0,0,0,7,0,,,,,guochengjie,2025-02-27 18:18:40,guochengjie,2025-03-03 13:32:46,1,0,
1312,2260,10a5140d00800004,evaluation_dimension,评价维度,,,1095140d00000005,0,0,0,8,0,,,,,guochengjie,2025-02-27 18:18:45,guochengjie,2025-03-03 13:32:46,0,0,
1313,2261,10a5140d00900007,evaluation_basis,评价依据,,,1095140d00000005,0,0,0,9,0,,,,,guochengjie,2025-02-27 18:18:52,guochengjie,2025-03-03 13:32:46,0,0,
1314,2262,10a5140d00a0000a,evaluation_impact,评价影响,,,1095140d00000005,0,0,0,10,0,,,,,guochengjie,2025-02-27 18:18:57,guochengjie,2025-03-03 13:32:46,0,0,
1315,2263,10a5140d00b00000,evaluation_reason,评价原因,,,1095140d00000005,0,0,0,11,0,,,,,guochengjie,2025-02-27 18:19:04,guochengjie,2025-03-03 13:32:46,0,0,
1316,2264,10a5150d0010000a,organization_user_evaluation_id,编号,,,1095150d00000006,0,1,1,0,0,,,,,guochengjie,2025-02-27 18:20:12,guochengjie,2025-03-03 13:32:36,0,0,
1317,2265,10a5150d00200000,evaluation_time,评价时间,,,1095150d00000006,0,0,0,1,0,,,,,guochengjie,2025-02-27 18:20:19,guochengjie,2025-03-03 13:32:46,0,0,
1318,2266,10a5150d00300003,evaluation_type,评价类型,,,1095150d00000006,0,0,0,3,0,,,,,guochengjie,2025-02-27 18:20:26,guochengjie,2025-03-03 13:32:46,0,0,
