"id","tag_code","tag_name","parent_tag_code","type","description","visible","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"2111","1000549","医疗保障制度执行","1035","terminalNode","贯彻执行国家有关医疗保险、生育保险、医疗救助等医疗保障制度的法律法规和政策规定，拟订本市医疗保障制度地方性法规草案、政府规章草案、政策、规划和标准并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2112","1000550","医疗保障基金管理","1035","terminalNode","负责本市医疗保障基金支付预算、管理及拨付工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2113","1000551","医疗保障筹资与待遇","1035","terminalNode","拟订本市医疗保障筹资和待遇政策，完善动态调整机制，统筹城乡医疗保障待遇标准，建立健全与筹资水平相适应的待遇调整机制。负责制定本市公费医疗政策并组织实施，承担中央在本市机构公费医疗审核报销工作。负责本市离休干部医疗费用统筹工作。组织拟订并实施本市长期护理保险制度改革方案。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2114","1000552","医保目录和支付标准","1035","terminalNode","组织制定本市药品、医用耗材、医疗服务项目、医疗服务设施等医保目录和支付标准，建立动态调整机制，承担本市医保目录准入谈判、确定等相关工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2115","1000553","医药服务价格管理","1035","terminalNode","组织制定本市药品、医用耗材价格和医疗服务项目、医疗服务设施收费等政策，建立医保支付医药服务价格合理确定和动态调整机制，建立价格信息监测和信息发布制度。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2116","1000554","药品采购管理","1035","terminalNode","制定本市药品、医用耗材招标采购政策并组织实施，组织推进本市药品、医用耗材招标采购平台建设。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2117","1000555","定点医药机构管理","1035","terminalNode","负责本市定点医药机构协议管理，建立健全医疗保障信用评价体系和信息披露制度，监督管理纳入医保范围的医疗服务行为和医疗费用，依法查处医疗保障领域违法违规行为。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2118","1000556","医保经办与信息化建设","1035","terminalNode","负责本市医疗保障经办管理、公共服务体系和信息化建设。组织制定和完善本市异地就医管理、费用结算政策和平台建设。建立健全本市医疗保障关系转移接续制度。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2119","1036"," 政府参事","0","parentNode",,NULL,"35","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2120","1000557","政策实施调研","1036","terminalNode"," 组织市政府参事对政府有关政策的实施情况进行调查研究、参政咨询，向市政府提出意见和建议。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2121","1000558","地方性法规研究","1036","terminalNode"," 组织市政府参事参与本市有关地方性法规草案的研究。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2122","1000559","统一战线政策支持","1036","terminalNode"," 贯彻执行党的统一战线政策，支持、组织市政府参事和市文史馆馆员参加爱国统一战线工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2123","1000560","政策决策了解","1036","terminalNode"," 组织市政府参事、市文史馆馆员及时了解和掌握党中央、国务院的方针政策及市委、市政府的决策部署。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2124","1000561","社情民意反馈","1036","terminalNode"," 支持市政府参事、市文史馆馆员同社会各界人士的联系，了解和反映社情民意。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2125","1000562","国际交流合作","1036","terminalNode"," 组织市政府参事开展同国外相关机构交流与合作，组织市文史馆馆员开展对外文化交流等活动。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2126","1000563","参事服务保障","1036","terminalNode"," 负责为市政府参事、市文史馆馆员履行职责提供服务。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2127","1000564","选聘工作承办","1036","terminalNode"," 承办市政府参事、市文史馆馆员的选聘工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2128","1037","重点站区","0","parentNode",,NULL,"36","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2129","1000565","社会治安管理","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2130","1000566","市场秩序管理","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2131","1000567","交通秩序管理","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2132","1000568","公共卫生管理","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2133","1000569","市政公用管理","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2134","1000570","应急管理","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2135","1000571","精神文明建设","1037","terminalNode","负责组织协调本市重点站区的社会治安、市场秩序、交通秩序、公共卫生、市政公用、应急管理、精神文明建设等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2136","1000572","客运协调","1037","terminalNode","负责协调有关部门和单位做好本市重点站区的客运工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2137","1000573","服务设施规划","1037","terminalNode","负责本市重点站区出站系统管理和市容环卫工作，依据城市规划完善重点站区的服务设施",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2138","1000574","安全生产工作管理","1037","terminalNode","负责组织、协调、监督本市重点站区的安全生产工作，并承担相应的管理责任",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2139","1000575","服务监督","1037","terminalNode","负责对有关部门和单位在本市重点站区的日常管理和服务工作进行监督检查",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2140","1000576","规划建设参与","1037","terminalNode","参与本市重点站区的规划建设",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2141","1038","经济开发区","0","parentNode",,NULL,"37","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2142","1000577","法律法规执行","1038","terminalNode","保证国家法律、法规和产业政策在开发区贯彻实施",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2143","1000578","总体规划编制","1038","terminalNode","编制开发区总体规划和经济、社会发展计划，经市人民政府批准后组织实施",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2144","1000579","行政管理规定","1038","terminalNode","制定并组织实施开发区的行政管理规定",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2145","1000580","投资项目审核","1038","terminalNode","按照规定权限审核、批准开发区各类投资项目",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2146","1000581","土地管理","1038","terminalNode","按照开发区的总体规划，对开发区的土地实行统一管理",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2147","1000582","基础设施管理","1038","terminalNode","统一规划、管理开发区的各项基础设施和公共设施",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2148","1000583","财政管理","1038","terminalNode","管理开发区的财政收支",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2149","1000584","进出口管理","1038","terminalNode","管理开发区的进出口事务",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2150","1000585","涉外事务管理","1038","terminalNode","管理开发区的涉外事务",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2151","1000586","行政事务管理","1038","terminalNode","管理开发区的工商行政、劳动、人事、统计、物价、技术监督、城市建设、房地产、环境保护、环境卫生、公安、司法行政和计划生育等行政工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2152","1000587","社会公益事业管理","1038","terminalNode","兴办、管理开发区的教育、文化、卫生、体育等社会公益事业",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2153","1000588","部门协调","1038","terminalNode","监督、检查、协调有关部门设在开发区的分支机构的工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2154","1039","城管","0","parentNode",,NULL,"38","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-12 07:52:52","0","0"
"2155","1000589","城市管理法律执行","1039","terminalNode","贯彻落实国家及本市关于城市管理方面的法律、法规、规章及政策，依法开展治理和维护城市管理秩序的相关工作",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2156","1000590","城市管理法规起草","1039","terminalNode","组织起草本市关于城市管理综合行政执法方面的地方性法规、政府规章草案，制定本市城市管理综合行政执法工作发展规划、政策措施并组织实施",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2157","1000591","城市管理执法体制完善","1039","terminalNode","研究提出完善本市城市管理综合行政执法体制的意见和建议",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2158","1000592","执法工作协调","1039","terminalNode","负责本市城市管理综合行政执法工作的业务指导、统筹协调、指挥调度、督促检查；负责向市、区政府或相关职能部门及时反映问题、通报情况",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2159","1000593","行政处罚执行","1039","terminalNode","依法集中行使市政府决定赋予的城市管理领域的行政处罚权，负责跨区域、重大疑难案件的查处工作",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2160","1000594","执法队伍建设","1039","terminalNode","负责本市城市管理综合行政执法队伍建设、教育培训、监督考核工作",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2161","1040","监狱","0","parentNode",,NULL,"39","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2162","1000595","监狱工作执行","1040","terminalNode","贯彻执行党和国家关于监狱工作和戒毒工作的方针、政策和法律、法规、规章",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2163","1000596","监狱刑罚执行","1040","terminalNode","指导、监督管理本市监狱刑罚执行、狱政管理、教育改造工作",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2164","1000597","戒毒场所管理","1040","terminalNode","指导、监督管理所属强制隔离戒毒场所、戒毒康复场所强制隔离戒毒措施的执行和戒毒康复工作",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2165","1000598","社区戒毒工作指导","1040","terminalNode","对社区戒毒、社区康复工作提供指导和帮助",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2166","1000599","监狱分局管理","1040","terminalNode","下辖一个清河分局、15所监狱、10个矫治和戒毒场所",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2167","1000600","监狱机关设置","1040","terminalNode","市局机关内设28个正处级机构",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2168","1000601","警示教育基地管理","1040","terminalNode","按市纪委市监委要求，还承担全市全面从严治党警示教育基地管理工作",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2169","1041","粮食与物资储备","0","parentNode",,NULL,"40","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2170","1000602","粮食流通管理","1041","terminalNode","贯彻落实国家关于粮食流通和物资储备管理的法律法规、规章和政策，起草本市相关地方性法规草案、政府规章草案。研究提出粮食流通和物资储备体制改革方案并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2171","1000603","物资储备规划","1041","terminalNode","研究提出本市重要商品和应急物资储备规划、储备品种目录的建议。指导监督重要商品收储、轮换和投放。根据储备总体发展规划和品种目录，组织实施应急储备物资的收储、轮换和管理，落实有关动用计划和指令。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2172","1000604","储备粮管理","1041","terminalNode","负责本市储备粮的日常管理工作。参与储备粮相关财政资金的使用和管理，指导储备粮承储企业的仓储业务。监测粮食和应急物资供求变化并预测预警，承担粮食流通调控的具体工作。承担粮食安全责任制考核相关工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2173","1000605","储备仓储标准","1041","terminalNode","拟订本市粮食和物资储备仓储管理有关技术标准和规范并组织实施。指导粮食行业安全生产工作，对粮食行业的安全工作承担日常管理责任。承担市级物资储备承储单位安全生产的监管责任。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2174","1000606","储备基础设施建设","1041","terminalNode","根据本市储备总体发展规划，负责储备基础设施建设和管理。拟订储备基础设施、粮食流通设施建设规划并组织实施，管理有关储备基础设施和粮食流通设施市级投资项目。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2175","1000607","储备监督检查","1041","terminalNode","负责对本市管理的政府储备、企业储备以及储备政策落实情况进行监督检查。负责本市粮食流通监督检查，负责粮食收购、储存、运输环节粮食质量安全和原粮卫生的管理，组织实施全市粮食库存检查工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2176","1000608","粮食流通行业管理","1041","terminalNode","负责本市粮食流通行业管理，制定行业发展规划、政策，拟订粮食流通和物资储备有关标准、粮食质量地方标准，监督执行有关技术规范。开展粮食和物资储备的对外合作与交流。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2177","1042","中医","0","parentNode",,NULL,"41","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2178","1000609","中医药法律法规执行","1042","terminalNode","贯彻落实国家关于中医药、中西医结合以及民族医药方面的法律、法规、规章和政策，起草本市相关地方性法规草案、政府规章草案，并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2179","1000610","中医药资源配置","1042","terminalNode","统筹协调本市中医药资源配置，拟订中医药发展总体规划和目标，参与拟订中药产业促进政策。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2180","1000611","中医药文化保护","1042","terminalNode","继承和发展中医药文化，承担保护濒临消亡的中医诊疗技术和中药生产加工技术的责任，组织开展对中医药、民族医药资源的开发、挖掘、整理和保护工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2181","1000612","中医医疗机构管理","1042","terminalNode","负责本市设置中医、中西医结合、民族医医疗机构的资格审批和监督管理，承担中医医疗、预防、保健、康复、护理及临床用药等的监督管理责任，执行中医人员执业资格制度。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2182","1000613","中医药在农村卫生服务中的应用","1042","terminalNode","指导并组织实施本市农村卫生、社区卫生服务中的中医药工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2183","1000614","中医药科研规划","1042","terminalNode","拟订并组织实施本市中医药科学研究、技术开发规划，指导中医、中西医结合、民族医药科研条件和能力建设。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2184","1000615","中医药人才发展","1042","terminalNode","拟订并组织实施本市中医药人才发展规划，会同有关部门组织开展中医药师承教育、毕业后教育、继续教育和相关人才培训工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2185","1000616","中医药国际交流与合作","1042","terminalNode","开展本市中医药国际交流与合作，组织开展中医药国际推广、应用和传播工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2186","1043","药品监督","0","parentNode",,NULL,"42","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2187","1000617","药品安全监管","1043","terminalNode","负责本市药品（含中药、民族药，下同）、医疗器械和化妆品安全监督管理。贯彻落实国家关于药品、医疗器械和化妆品监督管理的法律法规、规章和政策，拟订相关地方性法规草案、政府规章草案并组织实施。研究拟订鼓励药品、医疗器械和化妆品新技术新产品的管理与服务政策。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2188","1000618","药品标准实施","1043","terminalNode","监督实施药品、医疗器械和化妆品相关标准和分类管理制度。配合实施国家基本药物制度。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2189","1000619","药品注册管理","1043","terminalNode","负责本市药品、医疗器械和化妆品的注册管理。制定注册管理制度，严格上市审评审批，完善审评审批服务便利化措施，并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2190","1000620","药品生产与质量管理","1043","terminalNode","负责本市药品、医疗器械和化妆品生产许可和质量管理，以及药品批发许可、零售连锁总部许可、互联网销售第三方平台备案和监督管理。依职责监督实施生产、经营和使用质量管理规范。负责药品、医疗器械广告的审批及监督管理。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2191","1000621","药品风险管理","1043","terminalNode","负责本市药品、医疗器械和化妆品上市后风险管理。组织开展药品、化妆品不良反应和医疗器械不良事件监测、评价和处置工作。依法承担药品、医疗器械和化妆品安全应急管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2192","1000622","执业药师管理","1043","terminalNode","落实执业药师资格准入制度，组织实施本市执业药师注册工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2193","1000623","药品监督检查","1043","terminalNode","负责组织实施药品、医疗器械和化妆品监督检查制度。依法查处本市药品、医疗器械和化妆品生产环节，以及药品批发企业、零售连锁总部和互联网销售第三方平台的违法行为。依职责组织指导查处药品零售、医疗器械和化妆品经营环节，以及药品、医疗器械使用环节的违法行为。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2194","1000624","药品政策宣传与合作","1043","terminalNode","负责本市药品、医疗器械和化妆品监督管理领域政策法规宣传、信息发布、对外交流与合作。推进诚信体系建设。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2195","1000625","药品监督职能转变","1043","terminalNode","深入推进简政放权。减少具体行政审批事项，逐步将药品和医疗器械广告、药物临床试验机构、进口非特殊用途化妆品等审批事项取消或者改为备案。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2196","1000626","药品质量安全监管","1043","terminalNode","强化事中事后监管。完善药品、医疗器械全生命周期管理制度，强化全过程质量安全风险管理，创新监管方式，加强信用监管，全面落实“双随机、一公开”和“互联网＋监管”，提高监管效能，满足新时代公众用药用械需求。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2197","1000627","药品审评审批效率","1043","terminalNode","有效提升服务水平。加快创新药品、医疗器械审评审批，推进上市许可持有人制度和电子化审评审批，优化流程、提高效率，营造激励创新、保护合法权益环境。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2198","1000628","药品监管责任","1043","terminalNode","全面落实监管责任。按照“最严谨的标准、最严格的监管、最严厉的处罚、最严肃的问责”要求，完善药品、医疗器械和化妆品审评、检查、检验、监测等体系，提升监管队伍职业化水平。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2199","1000629","药品监管分工","1043","terminalNode","与市市场监管局的有关职责分工。市药监局负责本市药品、医疗器械和化妆品生产环节的许可、检查和处罚，以及药品批发许可、零售连锁总部许可、互联网销售第三方平台备案及检查和处罚。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2200","1000630","药品流通政策","1043","terminalNode","与市商务局的有关职责分工。市商务局负责拟订本市药品流通发展规划和政策，市药监局在药品监督管理工作中，配合执行药品流通发展规划和政策。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2201","1000631","药品与公安部门协作","1043","terminalNode","与市公安局的有关职责分工。市公安局负责组织指导本市药品、医疗器械和化妆品犯罪案件侦查工作。市药监局与市公安局建立行政执法和刑事司法工作衔接机制。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2202","1044","重大项目","0","parentNode",,NULL,"43","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2203","1000632","总体计划编制","1044","terminalNode","组织编制本市城市轨道交通工程项目和市政府交办工程项目(以下简称重大项目)建设总体计划，并督促检查计划执行情况。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2204","1000633","前期工作协调","1044","terminalNode","协调有关部门和单位推进重大项目的规划、征地、拆迁等前期工作；协调市政府有关部门按总体计划要求在项目建设各阶段加快办理各项行政审批手续。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2205","1000634","问题协调与解决","1044","terminalNode","协调、解决重大项目建设中的重大问题；协调落实工程建设安全、质量、工期、功能和成本“五统一”要求；承担为建设单位及各参建单位服务的职责。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2206","1000635","项目建设法律法规协调","1044","terminalNode","协调市政府主管部门监督重大项目建设各方贯彻落实有关安全生产、工程质量、资金使用、招标与采购、合同履行等方面法律法规，落实“阳光工程”的各项要求；参与重大项目建设工程事故应急工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2207","1000636","年度资金计划编制与执行","1044","terminalNode","参与重大项目年度资金使用计划的编制，协调、落实资金计划的执行。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2208","1000637","新技术应用推动","1044","terminalNode","组织推动新技术、新材料、新设备、新工艺在重大项目建设中的应用。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2209","1000638","竣工验收与结算","1044","terminalNode","组织协调重大项目的竣工验收、竣工结算和决算工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2210","1000639","重大项目信息管理","1044","terminalNode","负责重大项目建设信息的收集、整理、统计和管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2211","1000640","中央单位项目实施","1044","terminalNode","受委托负责中央单位重要建设项目的组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2212","1000641","指挥部工作执行","1044","terminalNode","承担重大项目建设指挥部的具体工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2213","1000642","政府交办事项承办","1044","terminalNode","承办市政府交办的其他事项。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2214","1000643","铁路项目建设协调","1044","terminalNode","负责协调本市开工后铁路工程项目的建设工作；协调推进国家铁路工程项目的征地、拆迁工作，配合推进城际铁路和市郊铁路工程项目的征地、拆迁工作；协调解决在建铁路工程市政管网接引等相关问题；协调推进铁路车站、城市轨道交通车站一体化项目建设工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2215","1045","文化市场","0","parentNode",,NULL,"44","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2216","1000644","文化市场行政处罚权行使","1045","terminalNode","负责集中行使法律、法规、规章规定的文化、文物、新闻出版、版权、广播电视、电影、旅游市场以及宗教等领域应由省级行政主管部门行使的行政处罚权以及与之相关的行政检查、行政强制权。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2217","1000645","重大疑难案件查处","1045","terminalNode","负责相关领域重大疑难复杂案件和跨区域案件的查处工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2218","1000646","文化市场执法工作指导","1045","terminalNode","负责指导、协调、监督、考核各区文化市场综合执法工作。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2219","1000647","扫黄打非任务执行","1045","terminalNode","承担“扫黄打非”有关工作任务。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2220","1046","投资","0","parentNode",,NULL,"45","system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2221","1000648","招商引资规划拟订","1046","terminalNode","拟订本市招商引资中长期规划。研究提出有关改善本市投资环境的建议。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
"2222","1000649","招商引资网点建设","1046","terminalNode","负责开展境内外招商引资网点建设，加强与国际、国内专业机构联络，拓宽招商引资渠道。",NULL,NULL,"system_user","2024-11-11 14:40:09","xiexinyu","2024-11-11 14:40:09","0","0"
